project_id,Project,PMA,PEO,Contractor,Phase,Type,Date,LRE,OriginalCBB
208,Project208,PMA23,PEO2,E,Retrofit,Development,3/2/2010,21250000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,1/30/2010,21250000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,12/30/2009,21250000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,11/30/2009,21250000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,10/30/2009,26881000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,9/30/2009,26881000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,8/30/2009,26881000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,7/30/2009,26881000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,6/30/2009,26632000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,5/30/2009,26632000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,4/30/2009,26632000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,3/30/2009,26632000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,3/2/2009,26632000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,1/30/2009,26597000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,12/30/2008,15624000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,11/30/2008,15624000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,10/30/2008,15624000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,9/30/2008,15624000,15623000
208,Project208,PMA23,PEO2,E,Retrofit,Development,8/30/2008,15624000,15623000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2013,292275000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,10/30/2013,292275000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,9/30/2013,292275000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,8/30/2013,296281000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,7/30/2013,296281000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,6/30/2013,296281000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,5/30/2013,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,4/30/2013,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/30/2013,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/2/2013,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,1/30/2013,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,12/30/2012,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2012,282474000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,10/30/2012,283190000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,9/30/2012,283190000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,8/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,7/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,6/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,5/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,4/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/30/2012,276800000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/1/2012,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,1/30/2012,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,12/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,10/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,9/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,8/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,7/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,6/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,5/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,4/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/30/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/2/2011,275470000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,1/30/2011,264847000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,12/30/2010,264847000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2010,264847000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,10/30/2010,264847000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,9/30/2010,264847000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,8/30/2010,257927000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,7/30/2010,257927000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,6/30/2010,258051000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,5/30/2010,258051000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,4/30/2010,258000000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/30/2010,258000000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/2/2010,244304000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,1/30/2010,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,12/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,10/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,9/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,8/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,7/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,6/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,5/30/2009,237663000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,4/30/2009,235957000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/30/2009,235690000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,3/2/2009,235690000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,1/30/2009,235690000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,12/30/2008,235690000,226016000
211,Project211,PMA8,PEO2,AO,R&D,Development,11/30/2008,235690000,226016000
214,Project214,PMA2,PEO4,AB,,LRIP,6/30/2012,2789221000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,5/30/2012,2789221000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,4/30/2012,2789221000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/30/2012,2720937000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/1/2012,2720937000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,1/30/2012,2720937000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,12/30/2011,2720552000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,11/30/2011,2720552000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,10/30/2011,2720552000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,9/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,8/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,7/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,6/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,5/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,4/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/2/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,1/30/2011,2719483000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,12/30/2010,2285029000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,11/30/2010,2285029000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,10/30/2010,2285029000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,9/30/2010,2285029000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,8/30/2010,2291840000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,7/30/2010,2291553000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,6/30/2010,2291553000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,5/30/2010,2291553000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,4/30/2010,2326495000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/30/2010,2326495000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/2/2010,2328458000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,1/30/2010,2328458000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,12/30/2009,2328458000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,11/30/2009,2341282000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,10/30/2009,2334470000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,9/30/2009,2325594000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,8/30/2009,2325594000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,7/30/2009,2319626000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,6/30/2009,2319626000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,5/30/2009,2319626000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,4/30/2009,2319626000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/30/2009,2319625000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,3/2/2009,2319625000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,1/30/2009,2140457000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,12/30/2008,2140457000,2140457000
214,Project214,PMA2,PEO4,AB,,LRIP,11/30/2008,2140457000,2140457000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2015,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2014,144446000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2014,144376000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2014,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2014,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2014,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2014,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2013,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2013,142491000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2013,141421000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2012,140163000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2012,138820000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2012,138820000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2012,138820000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2012,139535000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2012,139535000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2012,139535000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2012,139381000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2012,139381000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2012,139381000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/1/2012,117193000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2012,114149000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2011,114149000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2011,114149000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2011,114149000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2011,113738000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2011,113738000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2011,112060000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2011,111078000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2010,111078000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2010,111078000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2010,100577000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2010,100577000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2010,84447000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2010,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2010,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2009,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,11/30/2009,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,10/30/2009,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,9/30/2009,81105000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,8/30/2009,63968000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,7/30/2009,63643000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,6/30/2009,63643000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,5/30/2009,63184000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,4/30/2009,63184000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/30/2009,63184000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,3/2/2009,63184000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,1/30/2009,63184000,63184000
216,Project216,PMA9,PEO2,AS,R&D,Development,12/30/2008,63184000,63184000
217,Project217,PMA19,PEO3,AK,,,4/30/2002,49689000,42071000
217,Project217,PMA19,PEO3,AK,,,3/30/2002,57011000,42071000
217,Project217,PMA19,PEO3,AK,,,3/2/2002,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,1/30/2002,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,12/30/2001,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,11/30/2001,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,10/30/2001,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,9/30/2001,56942000,42071000
217,Project217,PMA19,PEO3,AK,,,8/30/2001,63300000,42071000
217,Project217,PMA19,PEO3,AK,,,7/30/2001,63300000,42071000
217,Project217,PMA19,PEO3,AK,,,6/30/2001,63300000,42071000
217,Project217,PMA19,PEO3,AK,,,5/30/2001,47000000,42071000
217,Project217,PMA19,PEO3,AK,,,4/30/2001,47000000,42071000
217,Project217,PMA19,PEO3,AK,,,3/30/2001,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,3/2/2001,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,1/30/2001,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,12/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,11/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,10/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,9/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,8/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,7/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,6/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,5/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,4/30/2000,45000000,42071000
217,Project217,PMA19,PEO3,AK,,,3/30/2000,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,3/1/2000,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,1/30/2000,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,12/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,11/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,10/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,9/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,8/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,7/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,6/30/1999,42313000,42071000
217,Project217,PMA19,PEO3,AK,,,5/30/1999,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,4/30/1999,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,3/30/1999,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,3/2/1999,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,1/30/1999,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,12/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,11/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,10/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,9/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,8/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,7/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,6/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,5/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,4/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,3/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,3/2/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,1/30/1998,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,12/30/1997,42071000,42071000
217,Project217,PMA19,PEO3,AK,,,11/30/1997,42071000,42071000
218,Project218,PMA23,PEO2,AO,,,1/30/1999,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,12/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,11/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,10/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,9/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,8/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,7/30/1998,164500000,83477000
218,Project218,PMA23,PEO2,AO,,,6/30/1998,166550000,83477000
218,Project218,PMA23,PEO2,AO,,,5/30/1998,166550000,83477000
218,Project218,PMA23,PEO2,AO,,,4/30/1998,166703000,83477000
218,Project218,PMA23,PEO2,AO,,,3/30/1998,167175000,83477000
218,Project218,PMA23,PEO2,AO,,,3/2/1998,167750000,83477000
218,Project218,PMA23,PEO2,AO,,,1/30/1998,167750000,83477000
218,Project218,PMA23,PEO2,AO,,,12/30/1997,167529000,83477000
218,Project218,PMA23,PEO2,AO,,,11/30/1997,167623000,83477000
218,Project218,PMA23,PEO2,AO,,,10/30/1997,167505000,83477000
218,Project218,PMA23,PEO2,AO,,,9/30/1997,167835000,83477000
218,Project218,PMA23,PEO2,AO,,,8/30/1997,169905000,83477000
218,Project218,PMA23,PEO2,AO,,,7/30/1997,170177000,83477000
218,Project218,PMA23,PEO2,AO,,,6/30/1997,168515000,83477000
218,Project218,PMA23,PEO2,AO,,,5/30/1997,168488000,83477000
218,Project218,PMA23,PEO2,AO,,,4/30/1997,152808000,83477000
218,Project218,PMA23,PEO2,AO,,,3/30/1997,151848000,83477000
218,Project218,PMA23,PEO2,AO,,,3/2/1997,150707000,83477000
218,Project218,PMA23,PEO2,AO,,,1/30/1997,149763000,83477000
218,Project218,PMA23,PEO2,AO,,,12/30/1996,146589000,83477000
218,Project218,PMA23,PEO2,AO,,,11/30/1996,113913000,83477000
218,Project218,PMA23,PEO2,AO,,,10/30/1996,113392000,83477000
218,Project218,PMA23,PEO2,AO,,,9/30/1996,113019000,83477000
218,Project218,PMA23,PEO2,AO,,,8/30/1996,112780000,83477000
218,Project218,PMA23,PEO2,AO,,,7/30/1996,112469000,83477000
218,Project218,PMA23,PEO2,AO,,,6/30/1996,112559000,83477000
